Timestamp,Time_s,X,Y,Z,Acceleration_Magnitude,Step,Minute,,,,
08:33.2,75.4879,0.15795001,3.1740003,10.46205,10.93406221,0,2,,,,
08:33.3,75.5983,-0.92400002,3.7630501,5.1720004,6.462500308,0,2,,,,
08:33.4,75.7095,0.11505,4.0770001,8.4630003,9.39454844,0,2,,,,
08:33.5,75.8206,0.50700003,5.0569501,7.0470004,8.688498603,0,2,,,,
08:33.6,75.9323,-1.164,2.22105,10.632001,10.92370836,0,2,,,,
08:33.8,76.0433,0.77100003,3.7200003,8.0830507,8.931324196,0,2,,,,
08:33.9,76.1823,-0.27000001,4.2690001,8.5780506,9.585416734,0,2,,,,
08:34.0,76.3136,-2.6220002,5.0040002,10.26405,11.71604137,0,2,,,,
08:34.1,76.4245,-0.97395003,4.0800004,14.472001,15.06764065,1,2,,,,
08:34.3,76.5355,-1.7530501,4.16295,6.6810002,8.064682327,0,2,,,,
08:34.4,76.6473,0.23205002,3.2839501,7.2390003,7.952439928,0,2,,,,
08:34.5,76.7585,0.83505005,4.3069501,9.4210501,10.39246423,0,2,,,,
08:34.6,76.87,0.81795001,4.9780502,8.1300001,9.568015867,0,2,,,,
08:34.7,76.9974,-1.8180001,3.5329502,12.59895,13.21061704,1,2,,,,
08:34.8,77.1081,0.41595003,3.4470003,8.0269508,8.745671194,0,2,,,,
08:34.9,77.219,-0.70395005,2.6040001,9.8610001,10.22329131,0,2,,,,
08:35.0,77.3311,-0.44805002,4.1659503,8.9419508,9.8749367,0,2,,,,
08:35.2,77.4671,-2.38995,5.1790504,8.5129499,10.24718205,0,2,,,,
08:35.3,77.579,-0.43095002,3.07605,9.0400505,9.558782065,0,2,,,,
08:35.4,77.7114,0.31500003,2.8530002,9.7849503,10.19725882,0,2,,,,
08:35.6,77.8386,-0.076050006,3.1480501,9.4830008,9.992162289,0,2,,,,
08:35.7,77.9547,1.28505,3.2680502,9.64995,10.26903309,0,2,,,,
08:35.8,78.0735,1.7400001,3.9649501,10.704,11.54660321,0,2,,,,
08:35.9,78.1855,-1.1209501,3.8260503,7.6200004,8.599976519,0,2,,,,
08:36.0,78.3258,-1.7149501,4.29495,7.2960005,8.638244766,0,2,,,,
08:36.2,78.4399,-3.7450502,5.3250003,11.083051,12.85360061,1,2,,,,
08:36.3,78.5528,-3.1369503,3.2029502,9.1020002,10.14621874,0,2,,,,
08:36.4,78.6635,-0.81195003,4.2900004,9.7729502,10.70392087,0,2,,,,
08:36.5,78.7836,-0.55095005,4.9060502,8.6209507,9.934468556,0,2,,,,
08:36.6,78.9041,-0.96495003,4.5229502,9.5569506,10.61713294,0,2,,,,
08:36.7,79.0153,0.70095003,3.7180502,7.8349504,8.700671009,0,2,,,,
08:36.9,79.1465,0.21195,2.8489501,8.6130009,9.074426923,0,2,,,,
08:37.0,79.2788,-1.1920501,3.9649501,9.6070509,10.46122554,0,2,,,,
08:37.1,79.3899,-0.40695003,4.5850501,9.3870001,10.45485837,0,2,,,,
08:37.2,79.5015,-2.7780001,3.4999502,10.73805,11.63067727,0,2,,,,
08:37.3,79.6128,0.49500003,2.7600002,9.7219505,10.11824825,0,2,,,,
08:37.4,79.7231,-1.434,4.0140004,7.5330005,8.655325051,0,2,,,,
08:37.6,79.8371,-1.40295,4.6110001,9.4159508,10.57779373,0,2,,,,
08:37.7,79.9617,-0.73695004,3.3469501,9.2310009,9.846651611,0,2,,,,
08:37.8,80.0784,-0.42795002,1.8589501,10.458,10.63055035,0,2,,,,
08:37.9,80.1993,-0.37305,4.4479504,7.5430503,8.764761086,0,2,,,,
08:38.0,80.3096,-2.4090002,3.5260501,8.79105,9.773375639,0,2,,,,
08:38.2,80.4413,-4.6920004,4.848,9.0570002,11.29368073,0,2,,,,
08:38.3,80.5613,-4.9360504,3.1740003,13.141951,14.39269772,1,2,,,,
08:38.4,80.6764,-0.77805007,3.4399502,10.08195,10.68102687,0,2,,,,
08:38.5,80.7891,0.58095002,4.39995,7.1329503,8.400954881,0,2,,,,
08:38.6,80.9025,0.42795002,4.2660003,8.6179504,9.625537329,0,2,,,,
08:38.7,81.0144,1.9800001,5.9640002,7.7110505,9.947361389,0,2,,,,
08:38.8,81.1255,0.20805001,2.6710501,8.4510002,8.865506067,0,2,,,,
08:39.0,81.2362,-0.98205006,2.8600502,6.5899501,7.250638026,0,2,,,,
08:39.1,81.3493,-1.8079501,5.1670504,9.2940006,10.786359,0,2,,,,
08:39.2,81.4986,-5.6880002,4.87995,11.689051,13.88528615,1,2,,,,
08:39.3,81.6331,-3.0199502,3.0040503,5.4570003,6.922663482,0,2,,,,
08:39.5,81.744,0.028950002,3.2719502,13.153951,13.55481181,1,2,,,,
08:39.6,81.8622,-1.41795,4.7260504,7.4779506,8.959122712,0,2,,,,
08:39.7,81.9741,-2.7060001,3.6990001,8.3260508,9.504112805,0,2,,,,
08:39.8,82.0854,-2.8590002,5.5069504,7.5450006,9.768695865,0,2,,,,
08:39.9,82.2022,-2.5860002,2.2470002,8.5680008,9.227515627,0,2,,,,
08:40.0,82.3266,-0.49500003,4.19205,8.6010008,9.580998017,0,2,,,,
08:40.2,82.436,-1.5229501,3.7080002,9.75105,10.5428468,0,2,,,,
08:40.3,82.5573,-0.84300005,3.3780003,9.0060005,9.655546599,0,2,,,,
08:40.4,82.6691,-3.20895,4.1989503,7.2510004,8.972488536,0,2,,,,
08:40.5,82.7808,-1.2210001,3.6720002,5.1739502,6.460974182,0,2,,,,
08:40.6,82.8919,-2.5360501,5.2050004,9.3270006,10.97800162,0,2,,,,
08:40.7,83.0023,-2.7760501,4.5940504,7.6150503,9.316691704,0,2,,,,
08:40.8,83.1135,-0.35205001,4.7929502,11.622001,12.57645491,1,2,,,,
08:41.0,83.2579,-2.1670501,3.6270001,8.1210003,9.154336772,0,2,,,,
08:41.1,83.3689,-1.3980001,4.6969504,11.092051,12.12639034,1,2,,,,
08:41.2,83.4813,-0.81405002,2.7100501,9.5620508,9.971953895,0,2,,,,
08:41.3,83.5914,0.58095002,2.49195,7.5910501,8.0107028,0,2,,,,
08:41.4,83.7019,0.91905004,4.1659503,6.8359504,8.057916154,0,2,,,,
08:41.5,83.8147,0.39000002,5.4019504,8.5780506,10.14475826,0,2,,,,
08:41.6,83.9285,-0.29700002,4.7809501,10.684951,11.70956322,0,2,,,,
08:41.8,84.0603,0.88500005,4.5469503,13.710001,14.47142389,1,2,,,,
08:41.9,84.1818,2.2290001,3.7609501,8.9800501,9.987716801,0,2,,,,
08:42.0,84.3133,1.55595,2.6190002,6.8389502,7.48674711,0,2,,,,
08:42.1,84.4246,3.4819503,3.6360002,8.5420504,9.915195428,0,2,,,,
08:42.3,84.5362,1.9030501,3.8520002,8.5699501,9.586633921,0,2,,,,
08:42.4,84.6496,2.5360501,3.1219501,12.58695,13.21398626,1,2,,,,
08:42.5,84.7706,3.2830501,3.28005,7.1620502,8.534173014,0,2,,,,
08:42.6,84.8861,0.75900006,3.0430501,8.2300501,8.807380976,0,2,,,,
08:42.7,85,0.091050006,4.39995,9.5040007,10.47348459,0,2,,,,
08:42.8,85.1128,-1.7479501,4.8889503,11.98995,13.06583582,0,2,,,,
08:42.9,85.2247,-0.040050004,3.6679502,13.81095,14.28977965,1,2,,,,
08:43.1,85.3356,0.80595005,4.197,9.40905,10.33414662,0,2,,,,
08:43.2,85.4467,0.14895001,2.80305,5.0089502,5.741851401,0,2,,,,
08:43.3,85.557,1.3240501,3.5329502,9.8329506,10.53194015,0,2,,,,
08:43.4,85.6676,1.42005,4.8769503,9.0570002,10.38414363,0,2,,,,
08:43.5,85.7812,1.434,2.9950502,13.156951,13.5695262,1,2,,,,
08:43.6,85.9189,3.4960501,3.3850501,5.39505,7.265500326,0,2,,,,
08:43.7,86.0284,1.6969501,3.1219501,8.0749502,8.822189796,0,2,,,,
08:43.9,86.139,0.94095004,4.8220501,9.4180508,10.62248723,0,2,,,,
08:44.0,86.2501,-0.17205001,5.7559505,11.569051,12.92298373,1,2,,,,
08:44.1,86.3704,0.71100003,3.9100502,11.859,12.50719371,0,2,,,,
08:44.2,86.5214,1.8240001,3.6820502,11.986051,12.67082825,1,2,,,,
08:44.4,86.6345,1.455,4.4770503,6.0649505,7.677540554,0,2,,,,
08:44.5,86.7593,1.434,4.4770503,7.3780503,8.74848339,0,2,,,,
08:44.6,86.8696,2.493,5.8140001,7.7800503,10.02730417,0,2,,,,
08:44.7,86.982,-0.55095005,3.1930501,11.491951,11.94001896,0,2,,,,
08:44.8,87.0921,0.23205002,2.8960502,6.3190503,6.954951522,0,2,,,,
08:44.9,87.2032,0.81405002,3.9379501,8.8740005,9.742587608,0,2,,,,
08:45.1,87.3383,-0.75705004,5.6239505,8.1130505,9.900683431,0,2,,,,
08:45.2,87.4531,-1.0870501,5.2440004,9.1380005,10.59170766,0,2,,,,
08:45.3,87.5662,-0.64200002,3.3300002,10.038,10.59540039,0,2,,,,
08:45.4,87.6997,2.2630501,3.5719502,9.6100502,10.4992042,0,2,,,,
08:45.5,87.8127,1.6489501,2.7810001,8.8189507,9.392916982,0,2,,,,
08:45.6,87.9255,1.9230001,3.2839501,8.757,9.548157238,0,2,,,,
08:45.8,88.054,0.38505003,3.4189501,9.40905,10.01836839,0,2,,,,
08:45.9,88.1716,0.75900006,3.3010502,9.5359507,10.11965263,0,2,,,,
08:46.0,88.2818,-0.31605002,3.0780001,10.620001,11.06157283,0,2,,,,
08:46.1,88.3927,0.45195001,3.8449502,9.2479506,10.02559181,0,2,,,,
08:46.2,88.5045,1.8889501,3.8640001,10.017,10.90132644,0,2,,,,
08:46.3,88.63,1.4670001,3.9000001,8.0940008,9.103567379,0,2,,,,
08:46.5,88.7674,1.43595,3.9000001,12.936001,13.58720262,1,2,,,,
08:46.6,88.8922,-0.76605004,3.5929501,7.6410003,8.478266843,0,2,,,,
08:46.7,89.0018,-0.47205001,4.5559502,9.5359507,10.57893516,0,2,,,,
08:46.8,89.1144,-0.61800003,5.3610001,9.2860508,10.74025072,0,2,,,,
08:46.9,89.2263,0.27000001,5.2939501,7.6579504,9.313592862,0,2,,,,
08:47.1,89.3451,-0.41595003,5.2699504,10.054951,11.35990454,0,2,,,,
08:47.2,89.4862,-0.49305001,2.4409502,10.431001,10.72413717,0,2,,,,
08:47.3,89.6053,2.18595,4.1800504,6.0820503,7.696917214,0,2,,,,
08:47.4,89.7161,-0.14295001,4.6350002,8.3190002,9.524149615,0,2,,,,
08:47.5,89.8274,-1.434,6.6520505,9.3030005,11.52614203,0,2,,,,
08:47.7,89.9382,-1.8850501,6.2490001,10.551001,12.40673358,1,2,,,,
08:47.8,90.0701,-0.99795008,3.9790502,5.8500004,7.145015713,0,2,,,,
08:47.9,90.1836,0.16095001,3.3730502,9.4590006,10.04370773,0,2,,,,
08:48.0,90.3064,0.294,5.3149505,7.1239505,8.893020046,0,2,,,,
08:48.1,90.4186,-0.19800001,5.5690503,7.6030502,9.426552795,0,2,,,,
08:48.2,90.5339,0.87105006,6.0289502,8.2110004,10.22386895,0,2,,,,
08:48.4,90.6444,-0.12195001,2.7720001,12.11295,12.42668154,1,2,,,,
08:48.5,90.765,-0.85695004,3.1740003,5.3059502,6.2419347,0,2,,,,
08:48.6,90.8881,-0.10305001,4.9939504,7.1209502,8.698165994,0,2,,,,
08:48.7,91.0128,-3.7189503,5.5620003,9.8899508,11.94058481,0,2,,,,
08:48.9,91.1404,-1.092,5.5260005,12.663001,13.8593196,1,2,,,,
08:49.0,91.2512,-0.59805006,5.3350501,10.276051,11.5938625,0,2,,,,
08:49.1,91.3708,-1.5300001,3.5100002,5.5140004,6.713062053,0,2,,,,
08:49.2,91.4801,-0.56505001,3.8929503,7.5910501,8.549759363,0,2,,,,
08:49.3,91.5901,-0.19605,4.9300504,9.4590006,10.66848278,0,2,,,,
08:49.4,91.7015,-2.3299501,3.2509501,12.184051,12.82374527,1,2,,,,
08:49.5,91.8128,3.9940503,4.6590004,7.1400003,9.414792978,0,2,,,,
08:49.7,91.9364,0.55005002,4.1659503,7.4040003,8.513337616,0,2,,,,
08:49.8,92.0528,-2.6370001,5.6149502,7.6579504,9.855234122,0,2,,,,
08:49.9,92.1745,-3.4750502,5.5069504,10.668,12.49834791,1,2,,,,
08:50.0,92.2855,-0.89805007,4.3410001,8.2810507,9.392900324,0,2,,,,
08:50.1,92.3988,-0.009000001,5.0569501,9.9880505,11.19526588,0,2,,,,
08:50.2,92.5083,-0.91500002,4.49895,6.7879505,8.194757356,0,2,,,,
08:50.4,92.6531,-1.0200001,4.197,8.9419508,9.930442755,0,2,,,,
08:50.5,92.7673,-0.049950004,4.36695,7.7680502,8.911529118,0,2,,,,
08:50.6,92.8811,0.98100007,2.7720001,10.27995,10.69222698,0,2,,,,
08:50.7,92.9905,1.9750501,2.595,9.5359507,10.07815477,0,2,,,,
08:50.8,93.1016,1.79295,2.6020501,9.7440004,10.24357741,0,2,,,,
08:50.9,93.2121,1.17795,2.4840002,9.8110504,10.18894171,0,2,,,,
08:51.0,93.3227,1.0320001,2.2930501,10.134001,10.44131597,0,2,,,,
08:51.2,93.4443,1.5229501,2.69805,9.5020504,9.994389057,0,2,,,,
08:51.3,93.555,1.0000501,3.9690001,8.7379503,9.649084798,0,2,,,,
08:51.4,93.668,1.0720501,4.6110001,11.14305,12.10694745,1,2,,,,
08:51.5,93.8047,0.70305002,3.1860001,8.3089504,8.926563321,0,2,,,,
08:51.6,93.9168,0.70305002,3.6390002,7.6530004,8.503235673,0,2,,,,
08:51.7,94.0263,1.43595,4.5270004,9.61695,10.72573598,0,2,,,,
08:51.9,94.1472,1.0510501,3.1480501,11.808001,12.26555394,1,2,,,,
08:52.0,94.2596,2.01705,1.9600501,8.5489502,8.999713141,0,2,,,,
08:52.1,94.3692,2.5930502,3.0949502,8.0340004,8.99153983,0,2,,,,
08:52.2,94.4872,0.74400002,4.8270001,8.8650007,10.12134889,0,2,,,,
08:52.3,94.6136,-1.6999501,5.4900002,9.0799503,10.74594947,0,2,,,,
08:52.4,94.7288,-1.36695,3.1600502,10.243951,10.80708109,0,2,,,,
08:52.6,94.8397,0.588,3.0280502,10.68795,11.12416771,0,2,,,,
08:52.7,94.9547,0.71505004,3.7510502,7.3540502,8.286357976,0,2,,,,
08:52.8,95.0655,1.9440001,3.9600003,9.0180006,10.03917694,0,2,,,,
08:52.9,95.1772,1.1539501,4.2499504,8.0790005,9.20130036,0,2,,,,
08:53.0,95.2877,0.83505005,2.9950502,13.344001,13.70145967,1,2,,,,
08:53.1,95.3992,2.8420501,3.7369502,7.6939502,9.013263296,0,2,,,,
08:53.2,95.5144,-0.20595001,2.9179502,7.5330005,8.081023779,0,2,,,,
08:53.4,95.6472,-1.04205,4.7599502,8.3040009,9.628054064,0,2,,,,
08:53.5,95.7587,-1.3890001,5.4850502,13.590001,14.72084319,1,2,,,,
08:53.6,95.8721,-1.3579501,2.7430501,10.929001,11.34951167,0,2,,,,
08:53.7,95.9849,1.4959501,3.3679502,11.478001,12.05510109,1,2,,,,
08:53.8,96.0982,0.94500005,3.4900501,6.8320503,7.729837391,0,2,,,,
08:53.9,96.2084,2.1070502,3.3780003,9.3130503,10.12834895,0,2,,,,
08:54.1,96.343,2.4829502,5.4349504,5.63205,8.211194478,0,2,,,,
08:54.2,96.4585,1.3930501,2.4649501,11.691001,12.02896803,1,2,,,,
08:54.3,96.5696,0.99105006,3.07095,5.9310002,6.752012848,0,2,,,,
08:54.4,96.6826,0.57405001,3.9259503,7.8019505,8.752888139,0,2,,,,
08:54.5,96.7916,0.95295006,5.9719501,8.3839502,10.33745243,0,2,,,,
08:54.6,96.9024,0.072000004,6.3169503,10.243951,12.0352639,1,2,,,,
08:54.7,97.0145,-2.7949502,2.4289501,8.625,9.38627563,0,2,,,,
08:54.8,97.125,1.3380001,2.6740501,11.133,11.52755296,0,2,,,,
08:55.0,97.2361,1.7910001,3.9210002,7.6720505,8.800129704,0,2,,,,
08:55.1,97.3494,1.9300501,4.1950502,7.9879503,9.22664021,0,2,,,,
08:55.2,97.4747,0.91200006,6.1900501,5.9620504,8.642598528,0,2,,,,
08:55.3,97.5931,2.4420002,3.7180502,12.604051,13.36597785,1,2,,,,
08:55.4,97.7122,-0.067050003,2.2810502,6.2809501,6.682665627,0,2,,,,
08:55.5,97.8258,1.7070001,4.22295,9.1140003,10.18882513,0,2,,,,
08:55.7,97.938,-0.37605003,6.2179503,8.4820499,10.52375836,0,2,,,,
08:55.8,98.0477,1.4959501,6.7549505,10.627951,12.68150486,1,2,,,,
08:55.9,98.1603,-0.87105006,3.9169502,7.7940001,8.766279977,0,2,,,,
08:56.0,98.2712,1.3260001,3.34905,10.074,10.69859281,0,2,,,,
08:56.1,98.4096,3.5800502,4.2780004,10.177051,11.60561993,0,2,,,,
08:56.2,98.5326,3.0169501,3.6270001,7.9980001,9.285748394,0,2,,,,
08:56.4,98.643,-0.26295,3.5550001,9.7770004,10.4065799,0,2,,,,
08:56.5,98.7538,1.9459502,3.8329501,12.019051,12.76463143,1,2,,,,
08:56.6,98.8646,1.1010001,2.25705,8.6830502,9.038906831,0,2,,,,
08:56.7,98.9746,0.91200006,3.5020502,7.5450006,8.367982658,0,2,,,,
08:56.8,99.1134,0.27705002,4.5180001,10.024051,10.9986672,0,2,,,,
08:56.9,99.2261,-1.07295,5.1139503,8.2110004,9.732637718,0,2,,,,
08:57.1,99.3551,-0.58605003,6.0750003,12.204,13.64502471,1,2,,,,
08:57.2,99.4658,-1.0030501,4.8270001,7.0420504,8.596308121,0,2,,,,
08:57.3,99.5778,-0.186,4.5799503,9.0400505,10.13573154,0,2,,,,
08:57.4,99.6884,0.064950004,5.6290503,6.2880001,8.439749466,0,2,,,,
08:57.5,99.7991,0.46605003,6.0670505,6.9370503,9.227620022,0,2,,,,
08:57.6,99.9099,0.14205001,6.2089505,9.4540501,11.31151218,0,2,,,,
08:57.8,100.042,0.65595001,2.8960502,12.084001,12.44349056,1,2,,,,
08:57.9,100.1596,1.30005,3.1740003,6.9490504,7.749432842,0,2,,,,
08:58.0,100.2723,-1.0969501,3.3250501,7.4830503,8.261676554,0,2,,,,
08:58.1,100.3861,-1.6620001,5.2909503,9.8560505,11.30920558,0,2,,,,
08:58.2,100.4973,-3.1320002,5.1910501,11.55195,13.04622456,1,2,,,,
08:58.3,100.6082,-1.4940001,3.7200003,11.610001,12.28261217,0,2,,,,
08:58.4,100.7186,0.036000002,4.1130004,9.4210501,10.27979831,0,2,,,,
08:58.5,100.8281,-0.081,3.6649501,6.7690501,7.697951643,0,2,,,,
08:58.7,100.963,-0.021000002,4.6260004,7.8810005,9.138407388,0,2,,,,
08:58.8,101.076,-0.13905001,4.8720002,10.198951,11.30373046,0,2,,,,
08:58.9,101.1879,-1.17795,2.046,12.46695,12.6885194,1,2,,,,
08:59.0,101.3014,2.6670001,3.4930501,7.0279503,8.288930809,0,2,,,,
08:59.1,101.4137,1.21095,3.6799502,7.5739503,8.507241417,0,2,,,,
08:59.2,101.5243,-0.68895006,4.3770003,8.8530006,9.899919365,0,2,,,,
08:59.4,101.6355,-1.41795,5.3490005,10.72605,12.069405,0,2,,,,
08:59.5,101.7448,-1.8940501,2.8630502,12.59595,13.05536053,1,2,,,,
08:59.6,101.8614,0.34200001,3.9409502,8.7040501,9.560781382,0,2,,,,
08:59.7,101.9992,-0.091050006,4.0170002,5.6029501,6.894753841,0,2,,,,
08:59.8,102.1096,0.26505002,4.0279503,8.7000008,9.59086279,0,2,,,,
08:59.9,102.2303,0.60795003,4.3189502,8.7790508,9.802788737,0,2,,,,
09:00.1,102.3402,0.046050001,2.2279501,10.882051,11.10787631,0,2,,,,
09:00.2,102.4543,3.2610002,2.9610002,8.5729504,9.638315364,0,2,,,,
09:00.3,102.566,1.9060501,3.8860502,8.4409504,9.485992663,0,2,,,,
09:00.4,102.7027,-0.17895001,4.1200504,8.5489502,9.491648325,0,2,,,,
09:00.5,102.8142,-0.54105002,4.4029503,8.6970005,9.763018189,0,2,,,,
09:00.6,102.9236,0.20505001,2.4169502,10.908001,11.17444314,0,2,,,,
09:00.7,103.0337,1.33605,3.7590001,7.9500003,8.89480838,0,2,,,,
09:00.9,103.153,3.6060002,3.3300002,7.1449504,8.668474779,0,2,,,,
09:01.0,103.2649,2.5189502,3.6130502,9.1669502,10.17016312,0,2,,,,
09:01.1,103.3849,2.9839501,3.6559501,8.8819504,10.05778168,0,2,,,,
09:01.2,103.5154,1.5660001,0.84600002,8.7619505,8.94090873,0,2,,,,
09:01.4,103.6437,2.8230002,0.46905002,10.219951,10.61304558,0,2,,,,
09:01.5,103.774,2.0880001,0.28695002,10.41405,10.62518339,0,2,,,,
09:01.6,103.8865,1.9200001,1.43505,10.692,10.95740083,0,2,,,,
09:01.7,103.9982,1.8240001,1.0000501,10.347,10.55402698,0,2,,,,
09:01.8,104.1215,-0.31095001,1.9699501,8.1490507,8.389542337,0,2,,,,
09:02.0,104.2434,-0.15795001,2.046,11.755951,11.93371058,0,2,,,,
09:02.1,104.3575,-0.67305005,3.1810501,8.18505,8.807219744,0,2,,,,
09:02.2,104.4686,-0.99600005,3.2650502,7.9789505,8.678491804,0,2,,,,
09:02.3,104.5774,-1.5589501,3.1099501,9.0280504,9.675112871,0,2,,,,
09:02.4,104.6892,-1.8559501,3.1380002,9.6720009,10.33630483,0,2,,,,
09:02.5,104.8084,0.19005001,4.2109504,9.1159506,10.04334494,0,2,,,,
09:02.6,104.9188,-0.80895007,1.107,10.30395,10.39476959,0,2,,,,
09:02.8,105.051,1.8030001,3.1570501,6.8440504,7.749761324,0,2,,,,
09:02.9,105.166,0.49005002,4.2979503,8.0760002,9.161566735,0,2,,,,
09:03.0,105.29,-2.2219501,4.8840003,9.13305,10.59259758,0,2,,,,
09:03.1,105.404,-1.6210501,4.7599502,10.969951,12.0675082,1,2,,,,
09:03.2,105.5151,-1.69305,2.6449502,7.7899504,8.399137283,0,2,,,,
09:03.3,105.627,0.43005002,1.77795,9.8209505,9.989850747,0,2,,,,
09:03.5,105.7397,1.4170501,3.6529503,7.8280501,8.753881725,0,2,,,,
09:03.6,105.852,2.14995,3.8070002,8.5099506,9.567381812,0,2,,,,
09:03.7,105.9878,1.9560001,4.7569504,9.7699509,11.04112558,0,2,,,,
09:03.8,106.0992,2.07795,2.97105,9.2719507,9.955605662,0,2,,,,
09:03.9,106.2112,-0.10305001,1.7850001,7.5670505,7.775416255,0,2,,,,
09:04.0,106.3214,0.63600004,3.5430002,9.8590508,10.49562905,0,2,,,,
09:04.1,106.4332,-1.0200001,4.4820004,9.6000004,10.64371812,0,2,,,,
09:04.3,106.544,0.78000003,4.2469501,13.89,14.54568957,1,2,,,,
09:04.4,106.6557,-0.98400003,2.9200501,5.6530504,6.43831713,0,2,,,,
09:04.5,106.7675,0.73005003,1.24395,10.26105,10.36192703,0,2,,,,
09:04.6,106.8803,1.41495,3.9240003,9.7750502,10.62786283,0,2,,,,
09:04.7,107.0059,1.5270001,4.0099502,9.9469509,10.83297107,0,2,,,,
09:04.9,107.1394,-0.50700003,2.5710001,12.75195,13.01842231,1,2,,,,
09:05.0,107.2522,1.72905,2.4409502,8.7480001,9.245288396,0,2,,,,
09:05.1,107.362,0.18195,2.5710001,7.1430001,7.593786786,0,2,,,,
09:05.2,107.4812,-0.15105,3.7159503,8.2110004,9.013968621,0,2,,,,
09:05.3,107.593,-1.24695,4.8559504,10.21605,11.37993041,0,2,,,,
09:05.4,107.7126,0.46605003,5.1979504,13.066051,14.06973986,1,2,,,,
09:05.6,107.8365,0.54105002,4.5630002,8.2999506,9.48698508,0,2,,,,
09:05.7,107.9448,-0.91905004,1.8979501,6.1630502,6.513835685,0,2,,,,
09:05.8,108.0571,-0.62205005,4.0170002,9.243,10.09734053,0,2,,,,
09:05.9,108.1678,-0.92205006,3.7039502,9.89505,10.60572666,0,2,,,,
09:06.0,108.2789,-0.83100003,6.6760502,9.1740007,11.37640084,0,2,,,,
09:06.1,108.4051,0.92595005,3.4759502,8.9629507,9.657851652,0,2,,,,
09:06.3,108.5355,-1.5589501,3.8350501,8.0950508,9.092182474,0,2,,,,
09:06.4,108.648,-1.5130501,3.7249501,9.5089502,10.32398701,0,2,,,,
09:06.5,108.7576,-1.4320501,4.0770001,8.0430002,9.130309388,0,2,,,,
09:06.6,108.8677,-1.3939501,3.5860503,8.1940508,9.052365555,0,2,,,,
09:06.7,108.9774,-3.5490003,4.4509501,9.3529501,10.94915684,0,2,,,,
09:06.8,109.0873,-1.7670001,3.9310503,8.2759504,9.330959267,0,2,,,,
09:06.9,109.197,-2.32005,3.0640502,9.5430002,10.2878515,0,2,,,,
09:07.0,109.3062,-1.06305,5.0730004,8.1780005,9.682205355,0,2,,,,
09:07.1,109.4163,-2.7949502,3.8569503,9.8280001,10.92141924,0,2,,,,
09:07.2,109.5268,-1.6000501,3.6010501,11.454,12.11287902,1,2,,,,
09:07.4,109.6408,-1.0390501,3.2340002,8.7120008,9.350793568,0,2,,,,
09:07.5,109.7706,-0.31095001,2.6550002,7.2769504,7.752401118,0,2,,,,
09:07.6,109.8859,-0.57900006,5.0500503,8.0239506,9.498527903,0,2,,,,
09:07.7,109.9966,-1.9969501,5.6119504,10.110001,11.73430514,0,2,,,,
09:07.8,110.1153,-1.2760501,4.8439503,11.236051,12.30207301,1,2,,,,
09:07.9,110.2252,-0.057000004,4.9540501,8.4030008,9.754808242,0,2,,,,
09:08.1,110.336,-1.0969501,2.7889502,6.4480505,7.110478042,0,2,,,,
09:08.2,110.4453,-0.093000002,3.4590001,8.4340506,9.116278858,0,2,,,,
09:08.3,110.579,0.18195,4.0129504,9.7849503,10.5774349,0,2,,,,
09:08.4,110.6983,-0.80205005,1.74405,12.76395,12.9074945,1,2,,,,
09:08.5,110.8099,2.3610001,4.3930502,6.7759504,8.413484139,0,2,,,,
09:08.6,110.9208,-1.0680001,3.7540503,7.2120004,8.200394359,0,2,,,,
09:08.8,111.0406,-1.18005,5.2720504,8.0449505,9.690627532,0,2,,,,
09:08.9,111.1738,-1.4080501,5.7460504,12.034051,13.40962653,1,2,,,,
09:09.0,111.3122,-0.73005003,4.8630004,7.2480001,8.758724301,0,2,,,,
09:09.1,111.4235,-1.26195,2.3119502,5.1889501,5.819178178,0,2,,,,
09:09.3,111.5359,0.53295004,4.1490002,8.4190502,9.400991686,0,2,,,,
09:09.4,111.6478,0.14895001,4.6999502,9.7990503,10.86890541,0,2,,,,
09:09.5,111.7596,-1.1920501,3.3180001,13.078051,13.54494467,1,2,,,,
09:09.6,111.8694,2.6820002,5.1600003,6.8029504,8.949796775,0,2,,,,
09:09.7,111.9792,-1.0030501,3.4740002,7.4110503,8.246117477,0,2,,,,
09:09.8,112.1069,-0.92700005,5.6100001,7.3230004,9.271341061,0,2,,,,
09:10.0,112.2396,-2.32305,6.6060004,11.092051,13.11752255,1,2,,,,
09:10.1,112.3514,-1.8199501,3.4399502,6.4789505,7.557927978,0,2,,,,
09:10.2,112.4629,1.029,3.3970501,10.608001,11.18608402,0,2,,,,
09:10.3,112.5904,0.60300004,5.0260501,8.0170507,9.481449814,0,2,,,,
09:10.4,112.6998,-0.68505001,5.0590501,8.1340504,9.60343987,0,2,,,,
09:10.6,112.8352,-0.36900002,6.2610002,9.1879501,11.1245095,0,2,,,,
09:10.7,112.9569,0.49305001,4.3600502,8.5099506,9.57457024,0,2,,,,
09:10.8,113.076,0.18000001,3.7630501,8.6179504,9.405424773,0,2,,,,
09:10.9,113.188,-1.353,4.53195,8.3520002,9.59818145,0,2,,,,
09:11.0,113.2995,-1.7070001,4.15905,8.1090002,9.271862299,0,2,,,,
09:11.1,113.4098,1.1899501,3.3060002,11.575951,12.0974485,1,2,,,,
